"advert_id","reporting_label","theme","is_default","active","start_date","end_date","advert_name","subheadline","subheadline_report","slide_class_1","product_name_1","click_url_1","sticker_image_1","product_image_1","product_description_1","price_offer_1","price_new_1","price_old_1","price_unit_1","product_date_1","slide_class_2","product_name_2","click_url_2","sticker_image_2","product_image_2","product_description_2","price_offer_2","price_new_2","price_old_2","price_unit_2","product_date_2","slide_class_3","click_url_3","cta_1","brand_image_1","brand_image_2"
"","KW40_akcios_kinalat_nagy_12.jpg_KW40_akcios_kinalat_nagy_13.jpg_product","KW3","false","true","2021-10-07","2021-10-13","2021-10-07 2021-10-13","Érvényes: <b>10.07.</b> csütörtöktől <b>10.13.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Ömlesztett cikkelyes sajt","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/kokardasoemlesztett-cikkelyes-sajt-11/","hu-HU/sticker/KW40_akcios_kinalat_badge_12.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_12.jpg","1 135,71 Ft/kg","-20<span style='font-size:14px'>%</span>","159","199Ft","Ft/doboz","2021.10.07"," slide_2_stop","Csemege karaj vagy füstölt, főtt tarja","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/csemege-karaj-vagy-fuestoelt-fott-tarja/","hu-HU/sticker/KW40_akcios_kinalat_badge_13.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_13.jpg","2 990 Ft/kg","-16<span style='font-size:14px'>%</span>","299","359Ft","Ft/csomag","2021.10.07"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW40_akcios_kinalat_nagy_13.jpg_KW40_akcios_kinalat_nagy_14.jpg_product","KW3","false","true","2021-10-07","2021-10-13","2021-10-07 2021-10-13","Érvényes: <b>10.07.</b> csütörtöktől <b>10.13.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Csemege karaj vagy füstölt, főtt tarja","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/csemege-karaj-vagy-fuestoelt-fott-tarja/","hu-HU/sticker/KW40_akcios_kinalat_badge_13.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_13.jpg","2 990 Ft/kg","-16<span style='font-size:14px'>%</span>","299","359Ft","Ft/csomag","2021.10.07"," slide_2_stop","Laktózmentes trappista sajt","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/milfina-enjoy-freelaktozmentes-trappista-sajt-8/","hu-HU/sticker/KW40_akcios_kinalat_badge_14.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_14.jpg","1 570 Ft/kg","-29<span style='font-size:14px'>%</span>","1099","1549Ft","Ft/darab","2021.10.07"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW40_akcios_kinalat_nagy_14.jpg_KW40_akcios_kinalat_nagy_05_keszlet.jpg_product","KW3","false","true","2021-10-07","2021-10-13","2021-10-07 2021-10-13","Érvényes: <b>10.07.</b> csütörtöktől <b>10.13.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Laktózmentes trappista sajt","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/milfina-enjoy-freelaktozmentes-trappista-sajt-8/","hu-HU/sticker/KW40_akcios_kinalat_badge_14.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_14.jpg","1 570 Ft/kg","-29<span style='font-size:14px'>%</span>","1099","1549Ft","Ft/darab","2021.10.07"," slide_2_stop","Marcipántallér","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/choceurmarcipantallr-14/","hu-HU/sticker/KW40_akcios_kinalat_badge_05.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_05_keszlet.jpg","3 663,33 Ft/kg","-500Ft","1099","1599Ft","Ft/doboz","2021.10.07"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW40_akcios_kinalat_nagy_05_keszlet.jpg_KW40_akcios_kinalat_nagy_14.jpg_product","KW3","false","true","2021-10-07","2021-10-13","2021-10-07 2021-10-13","Érvényes: <b>10.07.</b> csütörtöktől <b>10.13.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Marcipántallér","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/choceurmarcipantallr-14/","hu-HU/sticker/KW40_akcios_kinalat_badge_05.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_05_keszlet.jpg","3 663,33 Ft/kg","-500Ft","1099","1599Ft","Ft/doboz","2021.10.07"," slide_2_stop","Laktózmentes trappista sajt","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/milfina-enjoy-freelaktozmentes-trappista-sajt-8/","hu-HU/sticker/KW40_akcios_kinalat_badge_14.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_14.jpg","1 570 Ft/kg","-29<span style='font-size:14px'>%</span>","1099","1549Ft","Ft/darab","2021.10.07"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW40_akcios_kinalat_nagy_15.jpg_KW40_akcios_kinalat_nagy_16.jpg_product","KW3","false","true","2021-10-07","2021-10-09","2021-10-07 2021-10-09","Érvényes: <b>10.07.</b> csütörtöktől <b>10.09.</b> szombatig.","csütörtöktől - szombatig","slide_1","Levesmix","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/husmesterlevesmix-14/","hu-HU/sticker/KW40_akcios_kinalat_badge_15.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_15.jpg","469 Ft/kg","-12<span style='font-size:14px'>%</span>","469","539Ft","Ft/kg","2021.10.07"," slide_2_stop","Uzsonnasonka","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/uzsonnasonka-51/","hu-HU/sticker/KW40_akcios_kinalat_badge_16.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_16.jpg","1 793,33 Ft/kg","-29<span style='font-size:14px'>%</span>","269","379Ft","Ft/csomag","2021.10.07"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW40_akcios_kinalat_nagy_16.jpg_KW40_akcios_kinalat_nagy_17.jpg_product","KW3","false","true","2021-10-07","2021-10-09","2021-10-07 2021-10-09","Érvényes: <b>10.07.</b> csütörtöktől <b>10.09.</b> szombatig.","csütörtöktől - szombatig","slide_1","Uzsonnasonka","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/uzsonnasonka-51/","hu-HU/sticker/KW40_akcios_kinalat_badge_16.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_16.jpg","1 793,33 Ft/kg","-29<span style='font-size:14px'>%</span>","269","379Ft","Ft/csomag","2021.10.07"," slide_2_stop","Téliszalámi","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/picktliszalami-18/","hu-HU/sticker/KW40_akcios_kinalat_badge_17.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_17.jpg","5 786,84 Ft/kg","-600Ft","2199","2799Ft","Ft/darab","2021.10.07"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW40_akcios_kinalat_nagy_17.jpg_KW40_akcios_kinalat_nagy_18.jpg_product","KW3","false","true","2021-10-07","2021-10-09","2021-10-07 2021-10-09","Érvényes: <b>10.07.</b> csütörtöktől <b>10.09.</b> szombatig.","csütörtöktől - szombatig","slide_1","Téliszalámi","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/picktliszalami-18/","hu-HU/sticker/KW40_akcios_kinalat_badge_17.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_17.jpg","5 786,84 Ft/kg","-600Ft","2199","2799Ft","Ft/darab","2021.10.07"," slide_2_stop","Csirkefelsőcomb-filé","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/husmestercsirkefelsocomb-fil-2/","hu-HU/sticker/KW40_akcios_kinalat_badge_18.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_18.jpg","1 178 Ft/kg","-10<span style='font-size:14px'>%</span>","589","659Ft","Ft/tálca","2021.10.07"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW40_akcios_kinalat_nagy_18.jpg_KW40_akcios_kinalat_nagy_19.jpg_product","KW3","false","true","2021-10-07","2021-10-09","2021-10-07 2021-10-09","Érvényes: <b>10.07.</b> csütörtöktől <b>10.09.</b> szombatig.","csütörtöktől - szombatig","slide_1","Csirkefelsőcomb-filé","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/husmestercsirkefelsocomb-fil-2/","hu-HU/sticker/KW40_akcios_kinalat_badge_18.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_18.jpg","1 178 Ft/kg","-10<span style='font-size:14px'>%</span>","589","659Ft","Ft/tálca","2021.10.07"," slide_2_stop","Laktózmentes habtejszín","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/milfina-enjoy-freelaktozmentes-habtejszin-9/","hu-HU/sticker/KW40_akcios_kinalat_badge_19.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_19.jpg","945 Ft/l","-32<span style='font-size:14px'>%</span>","189","279Ft","Ft/doboz","2021.10.07"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW40_akcios_kinalat_nagy_19.jpg_KW40_akcios_kinalat_nagy_21.jpg_product","KW3","false","true","2021-10-07","2021-10-09","2021-10-07 2021-10-09","Érvényes: <b>10.07.</b> csütörtöktől <b>10.09.</b> szombatig.","csütörtöktől - szombatig","slide_1","Laktózmentes habtejszín","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/milfina-enjoy-freelaktozmentes-habtejszin-9/","hu-HU/sticker/KW40_akcios_kinalat_badge_19.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_19.jpg","945 Ft/l","-32<span style='font-size:14px'>%</span>","189","279Ft","Ft/doboz","2021.10.07"," slide_2_stop","Olasz desszert","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/cucina-nobileolasz-desszert-2/","hu-HU/sticker/KW40_akcios_kinalat_badge_21.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_21.jpg","1 598 / 1 775,56 Ft/kg","-200Ft","799","999Ft","Ft/doboz","2021.10.07"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW40_akcios_kinalat_nagy_21.jpg_KW40_akcios_kinalat_nagy_22.jpg_product","KW3","false","true","2021-10-07","2021-10-09","2021-10-07 2021-10-09","Érvényes: <b>10.07.</b> csütörtöktől <b>10.09.</b> szombatig.","csütörtöktől - szombatig","slide_1","Olasz desszert","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/cucina-nobileolasz-desszert-2/","hu-HU/sticker/KW40_akcios_kinalat_badge_21.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_21.jpg","1 598 / 1 775,56 Ft/kg","-200Ft","799","999Ft","Ft/doboz","2021.10.07"," slide_2_stop","Activia joghurt","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/danoneactivia-joghurt-16/","hu-HU/sticker/KW40_akcios_kinalat_badge_22.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_22.jpg","858 Ft/kg","-21<span style='font-size:14px'>%</span>","429","549Ft","Ft/csomag","2021.10.07"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW40_akcios_kinalat_nagy_22.jpg_KW40_akcios_kinalat_nagy_23.jpg_product","KW3","false","true","2021-10-07","2021-10-09","2021-10-07 2021-10-09","Érvényes: <b>10.07.</b> csütörtöktől <b>10.09.</b> szombatig.","csütörtöktől - szombatig","slide_1","Activia joghurt","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/danoneactivia-joghurt-16/","hu-HU/sticker/KW40_akcios_kinalat_badge_22.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_22.jpg","858 Ft/kg","-21<span style='font-size:14px'>%</span>","429","549Ft","Ft/csomag","2021.10.07"," slide_2_stop","Extradzsem","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/grandessaextradzsem-5/","hu-HU/sticker/KW40_akcios_kinalat_badge_23.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_23.jpg","886,67 / 997,50 Ft/kg","-27<span style='font-size:14px'>%</span>","399","549Ft","Ft/üveg","2021.10.07"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW40_akcios_kinalat_nagy_23.jpg_KW40_akcios_kinalat_nagy_24.jpg_product","KW3","false","true","2021-10-07","2021-10-09","2021-10-07 2021-10-09","Érvényes: <b>10.07.</b> csütörtöktől <b>10.09.</b> szombatig.","csütörtöktől - szombatig","slide_1","Extradzsem","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/grandessaextradzsem-5/","hu-HU/sticker/KW40_akcios_kinalat_badge_23.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_23.jpg","886,67 / 997,50 Ft/kg","-27<span style='font-size:14px'>%</span>","399","549Ft","Ft/üveg","2021.10.07"," slide_2_stop","Fine Sensation ostyaszelet","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/finest-bakeryfine-sensation-ostyaszelet-6/","hu-HU/sticker/KW40_akcios_kinalat_badge_24.jpg","hu-HU/product/KW40_akcios_kinalat_nagy_24.jpg","1 830 Ft/kg","-200Ft","549","749Ft","Ft/csomag","2021.10.07"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
