"advert_id","reporting_label","theme","is_default","active","start_date","end_date","advert_name","subheadline","subheadline_report","slide_class_1","product_name_1","click_url_1","sticker_image_1","product_image_1","product_description_1","price_offer_1","price_new_1","price_old_1","price_unit_1","product_date_1","slide_class_2","product_name_2","click_url_2","sticker_image_2","product_image_2","product_description_2","price_offer_2","price_new_2","price_old_2","price_unit_2","product_date_2","slide_class_3","click_url_3","cta_1","brand_image_1","brand_image_2"
"","KW37_akcios_kinalat_nagy_11.jpg_KW37_akcios_kinalat_nagy_12.jpg_product","KW3","false","true","2021-09-16","2021-09-22","2021-09-16 2021-09-22","Érvényes: <b>09.16.</b> csütörtöktől <b>09.22.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Ementáli sajt","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/milfinaementali-sajt-9/","hu-HU/sticker/KW37_akcios_kinalat_badge_11.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_11.jpg","1 872,50 Ft/kg","-16<span style='font-size:14px'>%</span>","749","899Ft","Ft/darab","2021.09.16"," slide_2_stop","Felvágott-tál","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/felvagott-tal-12/","hu-HU/sticker/KW37_akcios_kinalat_badge_12.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_12.jpg","2 660 Ft/kg","-16<span style='font-size:14px'>%</span>","399","479Ft","Ft/csomag","2021.09.16"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW37_akcios_kinalat_nagy_12.jpg_KW37_akcios_kinalat_nagy_13.jpg_product","KW3","false","true","2021-09-16","2021-09-22","2021-09-16 2021-09-22","Érvényes: <b>09.16.</b> csütörtöktől <b>09.22.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Felvágott-tál","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/felvagott-tal-12/","hu-HU/sticker/KW37_akcios_kinalat_badge_12.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_12.jpg","2 660 Ft/kg","-16<span style='font-size:14px'>%</span>","399","479Ft","Ft/csomag","2021.09.16"," slide_2_stop","Körözött","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/milfina-enjoy-freekoeroezoett/","hu-HU/sticker/KW37_akcios_kinalat_badge_13.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_13.jpg","1 260 Ft/kg","-29<span style='font-size:14px'>%</span>","189","269Ft","Ft/tégely","2021.09.16"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW37_akcios_kinalat_nagy_13.jpg_KW37_akcios_kinalat_nagy_24.jpg_product","KW3","false","true","2021-09-16","2021-09-22","2021-09-16 2021-09-22","Érvényes: <b>09.16.</b> csütörtöktől <b>09.22.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Körözött","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/milfina-enjoy-freekoeroezoett/","hu-HU/sticker/KW37_akcios_kinalat_badge_13.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_13.jpg","1 260 Ft/kg","-29<span style='font-size:14px'>%</span>","189","269Ft","Ft/tégely","2021.09.16"," slide_2_stop","Chardonnay","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/villa-gattichardonnay-12/","hu-HU/sticker/KW37_akcios_kinalat_badge_24.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_24.jpg","798,67 Ft/l","-100Ft","599","699Ft","Ft/üveg","2021.09.16"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW37_akcios_kinalat_nagy_24.jpg_KW37_akcios_kinalat_nagy_27.jpg_product","KW3","false","true","2021-09-16","2021-09-22","2021-09-16 2021-09-22","Érvényes: <b>09.16.</b> csütörtöktől <b>09.22.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Chardonnay","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/villa-gattichardonnay-12/","hu-HU/sticker/KW37_akcios_kinalat_badge_24.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_24.jpg","798,67 Ft/l","-100Ft","599","699Ft","Ft/üveg","2021.09.16"," slide_2_stop","Cabernet Sauvignon Rosé","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/pannoncabernet-sauvignon-ros-1/","hu-HU/sticker/KW37_akcios_kinalat_badge_27.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_27.jpg","932 Ft/l","-200Ft","699","899Ft","Ft/üveg","2021.09.16"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW37_akcios_kinalat_nagy_27.jpg_KW37_akcios_kinalat_nagy_31.jpg_product","KW3","false","true","2021-09-16","2021-09-22","2021-09-16 2021-09-22","Érvényes: <b>09.16.</b> csütörtöktől <b>09.22.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Cabernet Sauvignon Rosé","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/pannoncabernet-sauvignon-ros-1/","hu-HU/sticker/KW37_akcios_kinalat_badge_27.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_27.jpg","932 Ft/l","-200Ft","699","899Ft","Ft/üveg","2021.09.16"," slide_2_stop","Cabernet Sauvignon Syrah","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/cabernet-sauvignon-syrah-18/","","hu-HU/product/KW37_akcios_kinalat_nagy_31.jpg","1 332 Ft/l","-200Ft","999","1199Ft","Ft/üveg","2021.09.16"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW37_akcios_kinalat_nagy_31.jpg_KW37_akcios_kinalat_nagy_27.jpg_product","KW3","false","true","2021-09-16","2021-09-22","2021-09-16 2021-09-22","Érvényes: <b>09.16.</b> csütörtöktől <b>09.22.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Cabernet Sauvignon Syrah","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/cabernet-sauvignon-syrah-18/","","hu-HU/product/KW37_akcios_kinalat_nagy_31.jpg","1 332 Ft/l","-200Ft","999","1199Ft","Ft/üveg","2021.09.16"," slide_2_stop","Cabernet Sauvignon Rosé","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/pannoncabernet-sauvignon-ros-1/","hu-HU/sticker/KW37_akcios_kinalat_badge_27.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_27.jpg","932 Ft/l","-200Ft","699","899Ft","Ft/üveg","2021.09.16"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW37_akcios_kinalat_nagy_14.jpg_KW37_akcios_kinalat_nagy_15.jpg_product","KW3","false","true","2021-09-16","2021-09-18","2021-09-16 2021-09-18","Érvényes: <b>09.16.</b> csütörtöktől <b>09.18.</b> szombatig.","csütörtöktől - szombatig","slide_1","Marinádozott csirkefelsőcomb-filé","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/bbqmarinadozott-csirkefelsocomb-fil-2/","hu-HU/sticker/KW37_akcios_kinalat_badge_14.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_14.jpg","1 553,33 Ft/kg","-26<span style='font-size:14px'>%</span>","699","949Ft","Ft/tálca","2021.09.16"," slide_2_stop","Nemzetközi szalámispecialitások","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/tremondinemzetkoezi-szalamispecialitasok-6/","hu-HU/sticker/KW37_akcios_kinalat_badge_15.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_15.jpg","4 990 Ft/kg","-23<span style='font-size:14px'>%</span>","499","649Ft","Ft/csomag","2021.09.16"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW37_akcios_kinalat_nagy_15.jpg_KW37_akcios_kinalat_nagy_16.jpg_product","KW3","false","true","2021-09-16","2021-09-18","2021-09-16 2021-09-18","Érvényes: <b>09.16.</b> csütörtöktől <b>09.18.</b> szombatig.","csütörtöktől - szombatig","slide_1","Nemzetközi szalámispecialitások","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/tremondinemzetkoezi-szalamispecialitasok-6/","hu-HU/sticker/KW37_akcios_kinalat_badge_15.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_15.jpg","4 990 Ft/kg","-23<span style='font-size:14px'>%</span>","499","649Ft","Ft/csomag","2021.09.16"," slide_2_stop","Grillsaslik","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/bbqgrillsaslik-4/","hu-HU/sticker/KW37_akcios_kinalat_badge_16.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_16.jpg","2 163,33 Ft/kg","-18<span style='font-size:14px'>%</span>","649","799Ft","Ft/tálca","2021.09.16"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW37_akcios_kinalat_nagy_16.jpg_KW37_akcios_kinalat_nagy_17.jpg_product","KW3","false","true","2021-09-16","2021-09-18","2021-09-16 2021-09-18","Érvényes: <b>09.16.</b> csütörtöktől <b>09.18.</b> szombatig.","csütörtöktől - szombatig","slide_1","Grillsaslik","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/bbqgrillsaslik-4/","hu-HU/sticker/KW37_akcios_kinalat_badge_16.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_16.jpg","2 163,33 Ft/kg","-18<span style='font-size:14px'>%</span>","649","799Ft","Ft/tálca","2021.09.16"," slide_2_stop","Retro bélszínroló","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/goldlandretro-blszinrolo-8/","hu-HU/sticker/KW37_akcios_kinalat_badge_17.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_17.jpg","898 Ft/kg","-35<span style='font-size:14px'>%</span>","449","699Ft","Ft/csomag","2021.09.16"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW37_akcios_kinalat_nagy_17.jpg_KW37_akcios_kinalat_nagy_18.jpg_product","KW3","false","true","2021-09-16","2021-09-18","2021-09-16 2021-09-18","Érvényes: <b>09.16.</b> csütörtöktől <b>09.18.</b> szombatig.","csütörtöktől - szombatig","slide_1","Retro bélszínroló","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/goldlandretro-blszinrolo-8/","hu-HU/sticker/KW37_akcios_kinalat_badge_17.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_17.jpg","898 Ft/kg","-35<span style='font-size:14px'>%</span>","449","699Ft","Ft/csomag","2021.09.16"," slide_2_stop","Baromfirúd","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/baromfirud-38/","hu-HU/sticker/KW37_akcios_kinalat_badge_18.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_18.jpg","329 Ft/kg","-21<span style='font-size:14px'>%</span>","329","419Ft","Ft/darab","2021.09.16"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW37_akcios_kinalat_nagy_18.jpg_KW37_akcios_kinalat_nagy_19.jpg_product","KW3","false","true","2021-09-16","2021-09-18","2021-09-16 2021-09-18","Érvényes: <b>09.16.</b> csütörtöktől <b>09.18.</b> szombatig.","csütörtöktől - szombatig","slide_1","Baromfirúd","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/baromfirud-38/","hu-HU/sticker/KW37_akcios_kinalat_badge_18.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_18.jpg","329 Ft/kg","-21<span style='font-size:14px'>%</span>","329","419Ft","Ft/darab","2021.09.16"," slide_2_stop","Mozzarella mini","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/szarvasi-mozzarellamozzarella-mini-7/","hu-HU/sticker/KW37_akcios_kinalat_badge_19.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_19.jpg","1 990 Ft/kg","-37<span style='font-size:14px'>%</span>","199","319Ft","Ft/csomag","2021.09.16"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW37_akcios_kinalat_nagy_19.jpg_KW37_akcios_kinalat_nagy_20.jpg_product","KW3","false","true","2021-09-16","2021-09-18","2021-09-16 2021-09-18","Érvényes: <b>09.16.</b> csütörtöktől <b>09.18.</b> szombatig.","csütörtöktől - szombatig","slide_1","Mozzarella mini","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/szarvasi-mozzarellamozzarella-mini-7/","hu-HU/sticker/KW37_akcios_kinalat_badge_19.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_19.jpg","1 990 Ft/kg","-37<span style='font-size:14px'>%</span>","199","319Ft","Ft/csomag","2021.09.16"," slide_2_stop","Lágysajt","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/milfinalagysajt-4/","hu-HU/sticker/KW37_akcios_kinalat_badge_20.jpg","hu-HU/product/KW37_akcios_kinalat_nagy_20.jpg","2 326,67 Ft/kg","-100Ft","349","449Ft","Ft/darab","2021.09.16"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
