"advert_id","reporting_label","theme","is_default","active","start_date","end_date","advert_name","subheadline","subheadline_report","slide_class_1","product_name_1","click_url_1","sticker_image_1","product_image_1","product_description_1","price_offer_1","price_new_1","price_old_1","price_unit_1","product_date_1","slide_class_2","product_name_2","click_url_2","sticker_image_2","product_image_2","product_description_2","price_offer_2","price_new_2","price_old_2","price_unit_2","product_date_2","slide_class_3","click_url_3","cta_1","brand_image_1","brand_image_2"
"","KW38_akcios_kinalat_nagy_13.jpg_KW38_akcios_kinalat_nagy_28.jpg_product","KW3","false","true","2021-09-23","2021-09-29","2021-09-23 2021-09-29","Érvényes: <b>09.23.</b> csütörtöktől <b>09.29.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Sertésvirsli","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/sertsvirsli-1/","hu-HU/sticker/KW38_akcios_kinalat_badge_13.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_13.jpg","898 Ft/kg","-25<span style='font-size:14px'>%</span>","449","599Ft","Ft/csomag","2021.09.23"," slide_2_stop","Sauvignon Blanc","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/african-rock-selectionsauvignon-blanc-1/","hu-HU/sticker/KW38_akcios_kinalat_badge_28.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_28.jpg","1 065,33 Ft/l","-200Ft","799","999Ft","Ft/üveg","2021.09.23"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW38_akcios_kinalat_nagy_28.jpg_KW38_akcios_kinalat_nagy_33.jpg_product","KW3","false","true","2021-09-23","2021-09-29","2021-09-23 2021-09-29","Érvényes: <b>09.23.</b> csütörtöktől <b>09.29.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Sauvignon Blanc","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/african-rock-selectionsauvignon-blanc-1/","hu-HU/sticker/KW38_akcios_kinalat_badge_28.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_28.jpg","1 065,33 Ft/l","-200Ft","799","999Ft","Ft/üveg","2021.09.23"," slide_2_stop","Pinot Grigio Blush","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/matrapinot-grigio-blush-11/","hu-HU/sticker/KW38_akcios_kinalat_badge_33.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_33.jpg","798,67 Ft/l","-200Ft","599","799Ft","Ft/üveg","2021.09.23"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW38_akcios_kinalat_nagy_33.jpg_KW38_akcios_kinalat_nagy_36.jpg_product","KW3","false","true","2021-09-23","2021-09-29","2021-09-23 2021-09-29","Érvényes: <b>09.23.</b> csütörtöktől <b>09.29.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Pinot Grigio Blush","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/matrapinot-grigio-blush-11/","hu-HU/sticker/KW38_akcios_kinalat_badge_33.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_33.jpg","798,67 Ft/l","-200Ft","599","799Ft","Ft/üveg","2021.09.23"," slide_2_stop","Chianti","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/san-zenonechianti-4/","hu-HU/sticker/KW38_akcios_kinalat_badge_36.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_36.jpg","1 198,67 Ft/l","-200Ft","899","1099Ft","Ft/üveg","2021.09.23"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW38_akcios_kinalat_nagy_36.jpg_KW38_akcios_kinalat_nagy_11_keszlet.jpg_product","KW3","false","true","2021-09-23","2021-09-29","2021-09-23 2021-09-29","Érvényes: <b>09.23.</b> csütörtöktől <b>09.29.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Chianti","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/san-zenonechianti-4/","hu-HU/sticker/KW38_akcios_kinalat_badge_36.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_36.jpg","1 198,67 Ft/l","-200Ft","899","1099Ft","Ft/üveg","2021.09.23"," slide_2_stop","Kaukázusi kefir","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/milfinakaukazusi-kefir-8/","hu-HU/sticker/KW38_akcios_kinalat_badge_11.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_11_keszlet.jpg","286,67 Ft/kg","-35<span style='font-size:14px'>%</span>","129","199Ft","Ft/doboz","2021.09.23"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW38_akcios_kinalat_nagy_11_keszlet.jpg_KW38_akcios_kinalat_nagy_36.jpg_product","KW3","false","true","2021-09-23","2021-09-29","2021-09-23 2021-09-29","Érvényes: <b>09.23.</b> csütörtöktől <b>09.29.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Kaukázusi kefir","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/milfinakaukazusi-kefir-8/","hu-HU/sticker/KW38_akcios_kinalat_badge_11.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_11_keszlet.jpg","286,67 Ft/kg","-35<span style='font-size:14px'>%</span>","129","199Ft","Ft/doboz","2021.09.23"," slide_2_stop","Chianti","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/san-zenonechianti-4/","hu-HU/sticker/KW38_akcios_kinalat_badge_36.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_36.jpg","1 198,67 Ft/l","-200Ft","899","1099Ft","Ft/üveg","2021.09.23"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW38_akcios_kinalat_nagy_14.jpg_KW38_akcios_kinalat_nagy_15.jpg_product","KW3","false","true","2021-09-23","2021-09-25","2021-09-23 2021-09-25","Érvényes: <b>09.23.</b> csütörtöktől <b>09.25.</b> szombatig.","csütörtöktől - szombatig","slide_1","Grillburger","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/bbqgrillburger-2/","hu-HU/sticker/KW38_akcios_kinalat_badge_14.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_14.jpg","2 695 Ft/kg","-19<span style='font-size:14px'>%</span>","539","669Ft","Ft/csomag","2021.09.23"," slide_2_stop","Téliszalámi","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/picktliszalami-17/","hu-HU/sticker/KW38_akcios_kinalat_badge_15.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_15.jpg","7 128,57 Ft/kg","-23<span style='font-size:14px'>%</span>","499","649Ft","Ft/csomag","2021.09.23"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW38_akcios_kinalat_nagy_15.jpg_KW38_akcios_kinalat_nagy_16.jpg_product","KW3","false","true","2021-09-23","2021-09-25","2021-09-23 2021-09-25","Érvényes: <b>09.23.</b> csütörtöktől <b>09.25.</b> szombatig.","csütörtöktől - szombatig","slide_1","Téliszalámi","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/picktliszalami-17/","hu-HU/sticker/KW38_akcios_kinalat_badge_15.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_15.jpg","7 128,57 Ft/kg","-23<span style='font-size:14px'>%</span>","499","649Ft","Ft/csomag","2021.09.23"," slide_2_stop","Füstölt szivárványos pisztrángfilé","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/almare-seafoodfuestoelt-szivarvanyos-pisztrangfil-4/","hu-HU/sticker/KW38_akcios_kinalat_badge_16.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_16.jpg","4 952 Ft/kg","-31<span style='font-size:14px'>%</span>","619","899Ft","Ft/csomag","2021.09.23"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW38_akcios_kinalat_nagy_16.jpg_KW38_akcios_kinalat_nagy_18.jpg_product","KW3","false","true","2021-09-23","2021-09-25","2021-09-23 2021-09-25","Érvényes: <b>09.23.</b> csütörtöktől <b>09.25.</b> szombatig.","csütörtöktől - szombatig","slide_1","Füstölt szivárványos pisztrángfilé","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/almare-seafoodfuestoelt-szivarvanyos-pisztrangfil-4/","hu-HU/sticker/KW38_akcios_kinalat_badge_16.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_16.jpg","4 952 Ft/kg","-31<span style='font-size:14px'>%</span>","619","899Ft","Ft/csomag","2021.09.23"," slide_2_stop","Krémtúró","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/millikrmturo-5/","hu-HU/sticker/KW38_akcios_kinalat_badge_18.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_18.jpg","1 877,78 Ft/kg","","169","189Ft","Ft/tégely","2021.09.23"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW38_akcios_kinalat_nagy_18.jpg_KW38_akcios_kinalat_nagy_21.jpg_product","KW3","false","true","2021-09-23","2021-09-25","2021-09-23 2021-09-25","Érvényes: <b>09.23.</b> csütörtöktől <b>09.25.</b> szombatig.","csütörtöktől - szombatig","slide_1","Krémtúró","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/millikrmturo-5/","hu-HU/sticker/KW38_akcios_kinalat_badge_18.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_18.jpg","1 877,78 Ft/kg","","169","189Ft","Ft/tégely","2021.09.23"," slide_2_stop","Instant kávé","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/nescafinstant-kav-5/","hu-HU/sticker/KW38_akcios_kinalat_badge_21.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_21.jpg","6 395 Ft/kg","-20<span style='font-size:14px'>%</span>","1279","1599Ft","Ft/üveg","2021.09.23"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW38_akcios_kinalat_nagy_21.jpg_KW38_akcios_kinalat_nagy_22.jpg_product","KW3","false","true","2021-09-23","2021-09-25","2021-09-23 2021-09-25","Érvényes: <b>09.23.</b> csütörtöktől <b>09.25.</b> szombatig.","csütörtöktől - szombatig","slide_1","Instant kávé","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/nescafinstant-kav-5/","hu-HU/sticker/KW38_akcios_kinalat_badge_21.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_21.jpg","6 395 Ft/kg","-20<span style='font-size:14px'>%</span>","1279","1599Ft","Ft/üveg","2021.09.23"," slide_2_stop","Cérnácska","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/csaszarcrnacska-1/","hu-HU/sticker/KW38_akcios_kinalat_badge_22.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_22.jpg","745 Ft/kg","-31<span style='font-size:14px'>%</span>","149","219Ft","Ft/csomag","2021.09.23"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW38_akcios_kinalat_nagy_22.jpg_KW38_akcios_kinalat_nagy_23.jpg_product","KW3","false","true","2021-09-23","2021-09-25","2021-09-23 2021-09-25","Érvényes: <b>09.23.</b> csütörtöktől <b>09.25.</b> szombatig.","csütörtöktől - szombatig","slide_1","Cérnácska","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/csaszarcrnacska-1/","hu-HU/sticker/KW38_akcios_kinalat_badge_22.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_22.jpg","745 Ft/kg","-31<span style='font-size:14px'>%</span>","149","219Ft","Ft/csomag","2021.09.23"," slide_2_stop","Gyöngyhagyma","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/natures-goldgyoengyhagyma-1/","hu-HU/sticker/KW38_akcios_kinalat_badge_23.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_23.jpg","889,47 Ft/kg (töltőtömeg)","-32<span style='font-size:14px'>%</span>","169","249Ft","Ft/üveg","2021.09.23"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
"","KW38_akcios_kinalat_nagy_23.jpg_KW38_akcios_kinalat_nagy_24.jpg_product","KW3","false","true","2021-09-23","2021-09-25","2021-09-23 2021-09-25","Érvényes: <b>09.23.</b> csütörtöktől <b>09.25.</b> szombatig.","csütörtöktől - szombatig","slide_1","Gyöngyhagyma","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/natures-goldgyoengyhagyma-1/","hu-HU/sticker/KW38_akcios_kinalat_badge_23.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_23.jpg","889,47 Ft/kg (töltőtömeg)","-32<span style='font-size:14px'>%</span>","169","249Ft","Ft/üveg","2021.09.23"," slide_2_stop","Mazsola","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/reszletes-oldal/ps/p/bellamazsola-4/","hu-HU/sticker/KW38_akcios_kinalat_badge_24.jpg","hu-HU/product/KW38_akcios_kinalat_nagy_24.jpg","996 Ft/kg","-16<span style='font-size:14px'>%</span>","249","299Ft","Ft/csomag","2021.09.23"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/mindig-akcio/","Ajánlatok megtekintése","hu-HU/brand/logo.svg","hu-HU/brand/logo_2.svg"
